Target Index	S&P500
BBA-10Y Spread	-0.9670416500099243	-0.949316903952299	-0.9084765050005308	-0.906500980826601	
BOJ자산	0.9406031910047756	0.9348184860440879	0.9397987608939651	0.9446146723293368	
BoK BSI	0.7382934972477143	0.8947292570253614	0.9386058464638763	0.9462262878594521	
Brent유가	0.877270619135152	0.882863756966331	0.8579228061860906	0.842271257245403	
CHF/AUD	0.31994334683513814	0.45396316224088795	0.5644629740423174	0.6550086123002047	
CNY/USD	-0.49820762999743035	-0.25021077972350253	-0.033521172139647684	0.19672367608309915	
CPB 선진국 산업생산	0.9564600831493016	0.9794900515183547	0.9696257449475851	0.9358149286190437	
CPB 선진국 수출	0.9311764581604365	0.9506640383298187	0.9373552142208583	0.9131939032310721	
CPB 세계교역	0.9645053016751052	0.9512435648261326	0.9362138161579618	0.921053486262307	
CPB 세계생산	0.9732362989922989	0.9779030219419402	0.9737167958683492	0.96927298852103	
CPB 이머징 산업생산	0.9711209962646026	0.9597946784955091	0.958056795446674	0.9685002126660999	
CPB 이머징 수출	0.9099991850943454	0.8920097742654094	0.863373306949131	0.8290375489299492	
CPI 주거비	0.9718483279704407	0.9735748530928738	0.9724374314918988	0.9725254006973357	
CRB 금속지수	0.9325012021230166	0.9201513694400725	0.9040038958259895	0.9152082913443924	
CRB 상품선물지수	0.34445057703928433	0.3783834265142884	0.4036375829748149	0.3982590097107905	
Citi G10 서프라이즈 지수	0.2872320280459163	0.45562257624050073	0.535155544274723	0.516977544718782	
Citi Macro Risk Index	-0.1870344589529495	-0.4872809315371515	-0.7229187012043908	-0.8112829264510033	
ECB 자산	0.9453835536279518	0.9486237078502386	0.9527268387858362	0.9554979855142985	
EMBI+스프레드	-0.8000480262376786	-0.8228958571415004	-0.7973504813122314	-0.8155103991247293	
EU27소비자신뢰지수	0.9506478136214576	0.9529162662083218	0.9499208859530329	0.8850331954517998	
EU27소비자신뢰지수: 일반경제상황과거1년	0.9606956071475115	0.9619992733827446	0.92934496798783	0.8303073626349502	
EU27소비자신뢰지수:금융상황과거1년	0.8807856858807511	0.9090219554001905	0.8763767749809398	0.8842789423815695	
EU27소비자신뢰지수:주요구매현재	0.36438934808775003	0.46914858699442524	0.4933164116913944	0.45164578820229373	
FED 5Y FWD BEI	0.6713642611395719	0.6358630988389312	0.61931760405582	0.6247500782577721	
FED자산	-0.6160983141985863	-0.5389770486079309	-0.5817253905338035	-0.5594560175954257	
FTSE100	0.7978039849709238	0.8696353000180761	0.8778742616328717	0.8855827602193215	
FTSE100 P/B	0.38719094535210824	0.6737498054521456	0.8082854693404963	0.8192136733150167	
IBOVESPA	0.9217504523008987	0.9030977187897393	0.8813779817950482	0.9068420038343483	
IBOVESPA P/B	0.8451927882333878	0.8218298272162132	0.7908490084699031	0.8125157951993737	
IBOVESPA P/E	-0.2704382994674736	-0.20560688357610854	-0.07778576175982543	0.0908842663274292	
ISM 고용(계조)	0.8050010714444719	0.8692511067255309	0.9120029460441765	0.9422877929300316	
ISM 비제조업지수(계조)	0.6799482358183385	0.6303906992741973	0.6435045460446019	0.65794128999576	
ISM 신규수주(계조)	0.8674801618631944	0.9031189505690336	0.8965815008700241	0.8539479468528948	
ISM 재고(계조)	0.5488532478307324	0.4403511989426947	0.3955721504726473	0.4641829957498498	
ISM 제조업지수(계조)	0.9138480771789558	0.9277703587820133	0.935283470401072	0.9243017600757658	
ISM 종합지수	0.7306087282996047	0.7013154549712792	0.7154403114709836	0.7383876017876579	
JPM 글로벌 금리	0.7819005843344534	0.7658002286784117	0.7422732185491869	0.6745057294541426	
JPM 이머징통화지수	0.6462973769256765	0.5168673450288117	0.48056771291522854	0.493469398301384	
JPY/USD	0.3262863710612226	0.40471471176149415	0.4521124097491717	0.2643490061938815	
KOSPI	0.9473511708624482	0.9359137601291792	0.9275248233948975	0.9360107727156988	
KOSPI & KOSDAQ 외국인 순매수	-0.4219473561217623	-0.24216841367595618	-0.3324345583574966	-0.18875006772014308	
KOSPI P/B	0.9129773373418203	0.8822319094930453	0.872406766107125	0.8811643057040524	
KOSPI외국인수매수(대금)	-0.37241597793751097	-0.20159349688026826	-0.33137944163673494	-0.1922824540196749	
KRW/JPY	-0.850324079694972	-0.8193255121339997	-0.8378710219061772	-0.6811057422604636	
KRW/USD	-0.6974875900849439	-0.5996716013359276	-0.5478631526169024	-0.5130154645362734	
LME Index	0.9507438018720847	0.964939731632544	0.9447167093895035	0.9593371408798773	
MBA 주택융자 신청지수	0.07747517074419742	0.04239304697498319	0.017911389049244105	0.056634505341739985	
MOVE 지수	-0.6669668671030852	-0.7130326488815394	-0.7898589836627744	-0.7774381880979399	
MS 금융환경지수	-0.6361121082983286	-0.6590418706422523	-0.6357907727919987	-0.6144090686928803	
MSCI AC ASIA(일본 제외, LOCAL)	0.9795249248631274	0.9539144509962706	0.9360044011714339	0.9566084323931542	
MSCI ACWI	0.9954714937539033	0.9672478625671084	0.9451785541831237	0.9549273106169796	
MSCI ACWI(Local)	0.995697198430611	0.9783240827789383	0.9614651319938828	0.9656356698857136	
MSCI CHINA	0.9726039086751802	0.9372540424553906	0.9207365556323794	0.9504194999503041	
MSCI EM	0.977717295693335	0.9454969643969698	0.919804117133939	0.9437108041681004	
MSCI EM(Local)	0.981000048823253	0.9553907772371001	0.9357211001921335	0.9602482558054886	
MSCI World	0.9964193582290315	0.9690873056892084	0.9477964643083528	0.954646875484495	
MSCI World(Local)	0.9941126749731787	0.978473824968841	0.9622873662161324	0.9628305266851475	
