Window Size	Target Index	시작일	마지막일	기간(일)	시그널	누적 모델 수익률(연환산)	누적 BM 수익률(연환산)	누적 모델 수익률	누적 BM 수익률	펙터(#)	펙터
36	MSCI EM	2007-08-31	2018-07-31	3987	SELL	0.26610122173892103	0.09158795598658158	2.9067001947207625	1.000441590461646	1	EU27소비자신뢰지수:금융상황과거1년
36	MSCI EM	2007-08-31	2018-06-30	3956	BUY	0.2667397974382334	0.0923056573605917	2.891020927851099	1.000441590461646	1	경기동행지수 YoY
36	MSCI EM	2007-08-31	2018-07-31	3987	SELL	0.24766576136487672	0.09158795598658158	2.7053243577034616	1.000441590461646	1	EU27소비자신뢰지수: 일반경제상황과거1년
36	MSCI EM	2007-08-31	2018-07-31	3987	SELL	0.245941282623615	0.09158795598658158	2.6864873803297344	1.000441590461646	1	EU27소비자신뢰지수
36	MSCI EM	2007-08-31	2018-06-30	3956	SELL	0.2476892074410987	0.0923056573605917	2.684543848320511	1.000441590461646	1	SENSEX P/B
36	MSCI EM	2007-08-31	2018-07-31	3987	SELL	0.24207735479984377	0.09158795598658158	2.6442805851698004	1.000441590461646	1	유럽 소비자심리
36	MSCI EM	2007-08-31	2018-07-31	3987	SELL	0.24207735479984377	0.09158795598658158	2.6442805851698004	1.000441590461646	1	유로존 소비자신뢰지수
36	MSCI EM	2007-08-31	2018-07-31	3987	SELL	0.23956522846222858	0.09158795598658158	2.6168399065175487	1.000441590461646	1	LME Index
36	MSCI EM	2007-08-31	2018-07-31	3987	SELL	0.22662379585225065	0.09158795598658158	2.4754769152408858	1.000441590461646	1	미국 경기선행지수 YOY
36	MSCI EM	2007-08-31	2018-07-31	3987	SELL	0.22513958711377682	0.09158795598658158	2.4592644762263784	1.000441590461646	1	유럽 은행주지수
36	MSCI EM	2007-08-31	2018-06-30	3956	SELL	0.32222769037660814	0.0923056573605917	3.492418474328389	1.000441590461646	2	EU27소비자신뢰지수:금융상황과거1년 & 경기동행지수 YoY
36	MSCI EM	2007-08-31	2018-07-31	3987	SELL	0.2802058125174946	0.09158795598658158	3.06076869728014	1.000441590461646	2	EU27소비자신뢰지수:금융상황과거1년 & EU27소비자신뢰지수: 일반경제상황과거1년
36	MSCI EM	2007-08-31	2018-07-31	3987	SELL	0.24881612656366162	0.09158795598658158	2.717890127696764	1.000441590461646	2	EU27소비자신뢰지수:금융상황과거1년 & EU27소비자신뢰지수
36	MSCI EM	2007-08-31	2018-06-30	3956	SELL	0.2736299803519263	0.0923056573605917	2.9656991843074536	1.000441590461646	2	EU27소비자신뢰지수:금융상황과거1년 & SENSEX P/B
36	MSCI EM	2007-08-31	2018-07-31	3987	SELL	0.2809704381906317	0.09158795598658158	3.0691209234686263	1.000441590461646	2	EU27소비자신뢰지수:금융상황과거1년 & 유럽 소비자심리
36	MSCI EM	2007-08-31	2018-07-31	3987	SELL	0.2809704381906317	0.09158795598658158	3.0691209234686263	1.000441590461646	2	EU27소비자신뢰지수:금융상황과거1년 & 유로존 소비자신뢰지수
36	MSCI EM	2007-08-31	2018-07-31	3987	SELL	0.2730218883487071	0.09158795598658158	2.9822966269761513	1.000441590461646	2	EU27소비자신뢰지수:금융상황과거1년 & LME Index
36	MSCI EM	2007-08-31	2018-07-31	3987	SELL	0.25277141281303006	0.09158795598658158	2.7610948572206877	1.000441590461646	2	EU27소비자신뢰지수:금융상황과거1년 & 미국 경기선행지수 YOY
36	MSCI EM	2007-08-31	2018-07-31	3987	SELL	0.2264238207619783	0.09158795598658158	2.4732925298027606	1.000441590461646	2	EU27소비자신뢰지수:금융상황과거1년 & 유럽 은행주지수
36	MSCI EM	2007-08-31	2018-07-31	3987	SELL	0.29987254294933025	0.09158795598658158	3.27559405133967	1.000441590461646	2	경기동행지수 YoY & EU27소비자신뢰지수: 일반경제상황과거1년
36	MSCI EM	2007-08-31	2018-07-31	3987	SELL	0.3474555230142216	0.09158795598658158	3.7953566308430178	1.000441590461646	2	경기동행지수 YoY & EU27소비자신뢰지수
36	MSCI EM	2007-08-31	2018-06-30	3956	SELL	0.26528131431191465	0.0923056573605917	2.875213368268313	1.000441590461646	2	경기동행지수 YoY & SENSEX P/B
36	MSCI EM	2007-08-31	2018-07-31	3987	SELL	0.3784736995280915	0.09158795598658158	4.134177095941098	1.000441590461646	2	경기동행지수 YoY & 유럽 소비자심리
36	MSCI EM	2007-08-31	2018-07-31	3987	SELL	0.3784736995280915	0.09158795598658158	4.134177095941098	1.000441590461646	2	경기동행지수 YoY & 유로존 소비자신뢰지수
36	MSCI EM	2007-08-31	2018-07-31	3987	SELL	0.29642326023547994	0.09158795598658158	3.2379165439968722	1.000441590461646	2	경기동행지수 YoY & LME Index
36	MSCI EM	2007-08-31	2018-06-30	3956	SELL	0.27730474371122554	0.0923056573605917	3.0055275784153648	1.000441590461646	2	경기동행지수 YoY & 미국 경기선행지수 YOY
36	MSCI EM	2007-08-31	2018-06-30	3956	SELL	0.32641962826665677	0.0923056573605917	3.5378521901997098	1.000441590461646	2	경기동행지수 YoY & 유럽 은행주지수
36	MSCI EM	2007-08-31	2018-07-31	3987	SELL	0.2618562908249449	0.09158795598658158	2.860331593202891	1.000441590461646	2	EU27소비자신뢰지수: 일반경제상황과거1년 & EU27소비자신뢰지수
36	MSCI EM	2007-08-31	2018-07-31	3987	SELL	0.21341702386030684	0.09158795598658158	2.3312155455645023	1.000441590461646	2	EU27소비자신뢰지수: 일반경제상황과거1년 & SENSEX P/B
36	MSCI EM	2007-08-31	2018-07-31	3987	SELL	0.26295101486886985	0.09158795598658158	2.8722895788552987	1.000441590461646	2	EU27소비자신뢰지수: 일반경제상황과거1년 & 유럽 소비자심리
36	MSCI EM	2007-08-31	2018-07-31	3987	SELL	0.26295101486886985	0.09158795598658158	2.8722895788552987	1.000441590461646	2	EU27소비자신뢰지수: 일반경제상황과거1년 & 유로존 소비자신뢰지수
36	MSCI EM	2007-08-31	2018-07-31	3987	SELL	0.23486631623094253	0.09158795598658158	2.5655123364733368	1.000441590461646	2	EU27소비자신뢰지수: 일반경제상황과거1년 & LME Index
36	MSCI EM	2007-08-31	2018-07-31	3987	SELL	0.2772996995574982	0.09158795598658158	3.029024389413001	1.000441590461646	2	EU27소비자신뢰지수: 일반경제상황과거1년 & 미국 경기선행지수 YOY
36	MSCI EM	2007-08-31	2018-07-31	3987	SELL	0.23681209422453323	0.09158795598658158	2.586766629241682	1.000441590461646	2	EU27소비자신뢰지수: 일반경제상황과거1년 & 유럽 은행주지수
36	MSCI EM	2007-08-31	2018-07-31	3987	SELL	0.2366501933755929	0.09158795598658158	2.58499813969449	1.000441590461646	2	EU27소비자신뢰지수 & SENSEX P/B
36	MSCI EM	2007-08-31	2018-07-31	3987	SELL	0.2557370082672597	0.09158795598658158	2.793488909483738	1.000441590461646	2	EU27소비자신뢰지수 & 유럽 소비자심리
36	MSCI EM	2007-08-31	2018-07-31	3987	SELL	0.2557370082672597	0.09158795598658158	2.793488909483738	1.000441590461646	2	EU27소비자신뢰지수 & 유로존 소비자신뢰지수
36	MSCI EM	2007-08-31	2018-07-31	3987	SELL	0.28397351039833196	0.09158795598658158	3.1019243450908203	1.000441590461646	2	EU27소비자신뢰지수 & LME Index
36	MSCI EM	2007-08-31	2018-07-31	3987	SELL	0.22886584855646097	0.09158795598658158	2.4999675019030407	1.000441590461646	2	EU27소비자신뢰지수 & 미국 경기선행지수 YOY
36	MSCI EM	2007-08-31	2018-07-31	3987	SELL	0.23897313720782956	0.09158795598658158	2.6103723234181273	1.000441590461646	2	EU27소비자신뢰지수 & 유럽 은행주지수
36	MSCI EM	2007-08-31	2018-07-31	3987	SELL	0.24306030304617893	0.09158795598658158	2.6550176116304534	1.000441590461646	2	SENSEX P/B & 유럽 소비자심리
36	MSCI EM	2007-08-31	2018-07-31	3987	SELL	0.24306030304617893	0.09158795598658158	2.6550176116304534	1.000441590461646	2	SENSEX P/B & 유로존 소비자신뢰지수
36	MSCI EM	2007-08-31	2018-07-31	3987	SELL	0.20348913002616306	0.09158795598658158	2.222770305244691	1.000441590461646	2	SENSEX P/B & LME Index
36	MSCI EM	2007-08-31	2018-07-31	3987	SELL	0.18844954545987155	0.09158795598658158	2.0584885965712543	1.000441590461646	2	SENSEX P/B & 미국 경기선행지수 YOY
36	MSCI EM	2007-08-31	2018-07-31	3987	SELL	0.2181740009551556	0.09158795598658158	2.383177374817001	1.000441590461646	2	SENSEX P/B & 유럽 은행주지수
36	MSCI EM	2007-08-31	2018-07-31	3987	SELL	0.24207735479984377	0.09158795598658158	2.6442805851698004	1.000441590461646	2	유럽 소비자심리 & 유로존 소비자신뢰지수
36	MSCI EM	2007-08-31	2018-07-31	3987	SELL	0.30064072981143275	0.09158795598658158	3.283985177419678	1.000441590461646	2	유럽 소비자심리 & LME Index
36	MSCI EM	2007-08-31	2018-07-31	3987	SELL	0.2747890259405966	0.09158795598658158	3.00159957924701	1.000441590461646	2	유럽 소비자심리 & 미국 경기선행지수 YOY
36	MSCI EM	2007-08-31	2018-07-31	3987	SELL	0.21835866676053706	0.09158795598658158	2.3851945325322226	1.000441590461646	2	유럽 소비자심리 & 유럽 은행주지수
36	MSCI EM	2007-08-31	2018-07-31	3987	SELL	0.30064072981143275	0.09158795598658158	3.283985177419678	1.000441590461646	2	유로존 소비자신뢰지수 & LME Index
36	MSCI EM	2007-08-31	2018-07-31	3987	SELL	0.2747890259405966	0.09158795598658158	3.00159957924701	1.000441590461646	2	유로존 소비자신뢰지수 & 미국 경기선행지수 YOY
36	MSCI EM	2007-08-31	2018-07-31	3987	SELL	0.21835866676053706	0.09158795598658158	2.3851945325322226	1.000441590461646	2	유로존 소비자신뢰지수 & 유럽 은행주지수
36	MSCI EM	2007-08-31	2018-07-31	3987	SELL	0.21673387712773148	0.09158795598658158	2.3674464879678503	1.000441590461646	2	LME Index & 미국 경기선행지수 YOY
36	MSCI EM	2007-08-31	2018-07-31	3987	SELL	0.20963812143360044	0.09158795598658158	2.2899375072760684	1.000441590461646	2	LME Index & 유럽 은행주지수
36	MSCI EM	2007-08-31	2018-07-31	3987	SELL	0.21352193026940178	0.09158795598658158	2.3323614684496023	1.000441590461646	2	미국 경기선행지수 YOY & 유럽 은행주지수
36	MSCI EM	2007-08-31	2018-07-31	3987	SELL	0.3775136751939799	0.09158795598658158	4.123690473968213	1.000441590461646	3	EU27소비자신뢰지수:금융상황과거1년 & 경기동행지수 YoY & EU27소비자신뢰지수: 일반경제상황과거1년
36	MSCI EM	2007-08-31	2018-07-31	3987	SELL	0.34684115412400135	0.09158795598658158	3.788645702718886	1.000441590461646	3	EU27소비자신뢰지수:금융상황과거1년 & 경기동행지수 YoY & EU27소비자신뢰지수
36	MSCI EM	2007-08-31	2018-06-30	3956	SELL	0.2871686780234589	0.0923056573605917	3.112436411673434	1.000441590461646	3	EU27소비자신뢰지수:금융상황과거1년 & 경기동행지수 YoY & SENSEX P/B
36	MSCI EM	2007-08-31	2018-07-31	3987	SELL	0.3576514290418116	0.09158795598658158	3.9067294454512407	1.000441590461646	3	EU27소비자신뢰지수:금융상황과거1년 & 경기동행지수 YoY & 유럽 소비자심리
36	MSCI EM	2007-08-31	2018-07-31	3987	SELL	0.3576514290418116	0.09158795598658158	3.9067294454512407	1.000441590461646	3	EU27소비자신뢰지수:금융상황과거1년 & 경기동행지수 YoY & 유로존 소비자신뢰지수
36	MSCI EM	2007-08-31	2018-07-31	3987	SELL	0.29173468325237245	0.09158795598658158	3.1867018688416686	1.000441590461646	3	EU27소비자신뢰지수:금융상황과거1년 & 경기동행지수 YoY & LME Index
36	MSCI EM	2007-08-31	2018-07-31	3987	SELL	0.319750725890668	0.09158795598658158	3.492729161989297	1.000441590461646	3	EU27소비자신뢰지수:금융상황과거1년 & 경기동행지수 YoY & 미국 경기선행지수 YOY
36	MSCI EM	2007-08-31	2018-07-31	3987	SELL	0.32236520352420095	0.09158795598658158	3.521287853290381	1.000441590461646	3	EU27소비자신뢰지수:금융상황과거1년 & 경기동행지수 YoY & 유럽 은행주지수
36	MSCI EM	2007-08-31	2018-07-31	3987	SELL	0.277997022552214	0.09158795598658158	3.036641449084047	1.000441590461646	3	EU27소비자신뢰지수:금융상황과거1년 & EU27소비자신뢰지수: 일반경제상황과거1년 & EU27소비자신뢰지수
