Window Size	Target Index	시작일	마지막일	기간(일)	시그널	누적 모델 수익률(연환산)	누적 BM 수익률(연환산)	누적 모델 수익률	누적 BM 수익률	펙터(#)	펙터
24	상해종합	2007-01-31	2018-07-31	4199	SELL	0.40290702406605317	0.08973525279244107	4.635086559050293	1.0323241821245481	1	ZEW 유로권 경기기대지수
24	상해종합	2007-01-31	2018-07-31	4199	SELL	0.39507318844632505	0.08973525279244107	4.544965255578409	1.0323241821245481	1	한국 경기선행지수(원지수)
24	상해종합	2007-01-31	2018-07-31	4199	SELL	0.2697410323943852	0.08973525279244107	3.1031303973260917	1.0323241821245481	1	CRB 상품선물지수
24	상해종합	2007-01-31	2018-06-30	4168	SELL	0.25971744492204635	0.09040266949987046	2.965759754616683	1.0323241821245481	1	S&P/TSX EPS
24	상해종합	2007-01-31	2018-07-31	4199	SELL	0.2566724194308712	0.08973525279244107	2.9527876416170638	1.0323241821245481	1	ZEW 유로존 경기지수 NET CHANGE
24	상해종합	2007-01-31	2018-06-30	4168	SELL	0.2576955208358643	0.09040266949987046	2.9426710434078966	1.0323241821245481	1	RTSI P/B
24	상해종합	2007-01-31	2018-07-31	4199	SELL	0.2526392408769801	0.08973525279244107	2.90638951354093	1.0323241821245481	1	EU27소비자신뢰지수:주요구매현재
24	상해종합	2007-01-31	2018-07-31	4199	SELL	0.24819690105277328	0.08973525279244107	2.8552843493714932	1.0323241821245481	1	TOPIX
24	상해종합	2007-01-31	2018-07-31	4199	SELL	0.24574668951342601	0.08973525279244107	2.827096847306509	1.0323241821245481	1	미국 민간소비 YoY
24	상해종합	2007-01-31	2018-06-30	4168	SELL	0.23791786153852268	0.09040266949987046	2.7168264298426372	1.0323241821245481	1	SENSEX P/B
24	상해종합	2007-01-31	2018-07-31	4199	SELL	0.4125605948957114	0.08973525279244107	4.746142295800253	1.0323241821245481	2	ZEW 유로권 경기기대지수 & 한국 경기선행지수(원지수)
24	상해종합	2007-01-31	2018-07-31	4199	SELL	0.2400273728566294	0.08973525279244107	2.7613012017122927	1.0323241821245481	2	ZEW 유로권 경기기대지수 & CRB 상품선물지수
24	상해종합	2007-01-31	2018-07-31	4199	SELL	0.19901301660678133	0.08973525279244107	2.289467552690068	1.0323241821245481	2	ZEW 유로권 경기기대지수 & S&P/TSX EPS
24	상해종합	2007-01-31	2018-07-31	4199	SELL	0.23168294803153075	0.08973525279244107	2.665306024066843	1.0323241821245481	2	ZEW 유로권 경기기대지수 & ZEW 유로존 경기지수 NET CHANGE
24	상해종합	2007-01-31	2018-07-31	4199	SELL	0.27461535566470463	0.08973525279244107	3.1592051464002595	1.0323241821245481	2	ZEW 유로권 경기기대지수 & RTSI P/B
24	상해종합	2007-01-31	2018-07-31	4199	SELL	0.1584023625454976	0.08973525279244107	1.8222781378864232	1.0323241821245481	2	ZEW 유로권 경기기대지수 & EU27소비자신뢰지수:주요구매현재
24	상해종합	2007-01-31	2018-07-31	4199	SELL	0.1918150004567933	0.08973525279244107	2.206660786076918	1.0323241821245481	2	ZEW 유로권 경기기대지수 & TOPIX
24	상해종합	2007-01-31	2018-07-31	4199	SELL	0.2710840282327797	0.08973525279244107	3.1185803686286087	1.0323241821245481	2	ZEW 유로권 경기기대지수 & 미국 민간소비 YoY
24	상해종합	2007-01-31	2018-07-31	4199	SELL	0.2061529067359289	0.08973525279244107	2.371605631189494	1.0323241821245481	2	ZEW 유로권 경기기대지수 & SENSEX P/B
24	상해종합	2007-01-31	2018-07-31	4199	SELL	0.3122914277430284	0.08973525279244107	3.5926348084739077	1.0323241821245481	2	한국 경기선행지수(원지수) & CRB 상품선물지수
24	상해종합	2007-01-31	2018-06-30	4168	SELL	0.41029494525889887	0.09040266949987046	4.685231046134494	1.0323241821245481	2	한국 경기선행지수(원지수) & S&P/TSX EPS
24	상해종합	2007-01-31	2018-07-31	4199	SELL	0.2745966643442692	0.08973525279244107	3.158990119401607	1.0323241821245481	2	한국 경기선행지수(원지수) & ZEW 유로존 경기지수 NET CHANGE
24	상해종합	2007-01-31	2018-06-30	4168	SELL	0.42763009352860654	0.09040266949987046	4.883184191307485	1.0323241821245481	2	한국 경기선행지수(원지수) & RTSI P/B
24	상해종합	2007-01-31	2018-07-31	4199	SELL	0.28243655876203083	0.08973525279244107	3.2491811239500477	1.0323241821245481	2	한국 경기선행지수(원지수) & EU27소비자신뢰지수:주요구매현재
