Window Size	Target Index	시작일	마지막일	기간(일)	시그널	누적 모델 수익률(연환산)	누적 BM 수익률(연환산)	누적 모델 수익률	누적 BM 수익률	펙터(#)	펙터
36	MSCI World	2007-08-31	2018-06-30	3956	BUY	0.2501239145419261	0.12721366456685843	2.710932071035232	1.3787870055520326	1	경기동행지수 YoY
36	MSCI World	2007-08-31	2018-07-31	3987	SELL	0.20902466451680105	0.12622454402470326	2.283236540899961	1.3787870055520326	1	EU27소비자신뢰지수: 일반경제상황과거1년
36	MSCI World	2007-08-31	2018-07-31	3987	SELL	0.20727695318515496	0.12622454402470326	2.2641457872581174	1.3787870055520326	1	EU27소비자신뢰지수
36	MSCI World	2007-08-31	2018-07-31	3987	SELL	0.20688383696141846	0.12622454402470326	2.2598516656580148	1.3787870055520326	1	SENTIX 투자자신뢰지수
36	MSCI World	2007-08-31	2018-07-31	3987	SELL	0.20339320197858898	0.12622454402470326	2.2217224555852995	1.3787870055520326	1	유럽 소비자심리
36	MSCI World	2007-08-31	2018-07-31	3987	SELL	0.20339320197858898	0.12622454402470326	2.2217224555852995	1.3787870055520326	1	유로존 소비자신뢰지수
36	MSCI World	2007-08-31	2018-07-31	3987	SELL	0.2012860512437485	0.12622454402470326	2.198705441941987	1.3787870055520326	1	한국 경기선행지수(원지수)
36	MSCI World	2007-08-31	2018-07-31	3987	SELL	0.19973381866157855	0.12622454402470326	2.181749958914284	1.3787870055520326	1	S&P500 P/E
36	MSCI World	2007-08-31	2018-07-31	3987	SELL	0.19971357525951458	0.12622454402470326	2.181528834410095	1.3787870055520326	1	상해종합
36	MSCI World	2007-08-31	2018-07-31	3987	SELL	0.19698721073575945	0.12622454402470326	2.1517479704204736	1.3787870055520326	1	EU27소비자신뢰지수:금융상황과거1년
36	MSCI World	2007-08-31	2018-07-31	3987	SELL	0.22076765696609416	0.12622454402470326	2.4115086255447054	1.3787870055520326	2	경기동행지수 YoY & EU27소비자신뢰지수: 일반경제상황과거1년
36	MSCI World	2007-08-31	2018-07-31	3987	SELL	0.2632640501505972	0.12622454402470326	2.875708953288852	1.3787870055520326	2	경기동행지수 YoY & EU27소비자신뢰지수
36	MSCI World	2007-08-31	2018-07-31	3987	SELL	0.20586549072059396	0.12622454402470326	2.2487279767205703	1.3787870055520326	2	경기동행지수 YoY & SENTIX 투자자신뢰지수
36	MSCI World	2007-08-31	2018-07-31	3987	SELL	0.2615945404251476	0.12622454402470326	2.8574724182878457	1.3787870055520326	2	경기동행지수 YoY & 유럽 소비자심리
36	MSCI World	2007-08-31	2018-07-31	3987	SELL	0.2615945404251476	0.12622454402470326	2.8574724182878457	1.3787870055520326	2	경기동행지수 YoY & 유로존 소비자신뢰지수
36	MSCI World	2007-08-31	2018-06-30	3956	BUY	0.19057895363944546	0.12721366456685843	2.0655625769798527	1.3787870055520326	2	경기동행지수 YoY & 한국 경기선행지수(원지수)
36	MSCI World	2007-08-31	2018-07-31	3987	SELL	0.18966031158598093	0.12622454402470326	2.0717141432693316	1.3787870055520326	2	경기동행지수 YoY & S&P500 P/E
36	MSCI World	2007-08-31	2018-07-31	3987	SELL	0.26505119641008695	0.12622454402470326	2.8952304659918267	1.3787870055520326	2	경기동행지수 YoY & 상해종합
36	MSCI World	2007-08-31	2018-06-30	3956	SELL	0.2071902430583427	0.12721366456685843	2.2456016480515166	1.3787870055520326	2	경기동행지수 YoY & EU27소비자신뢰지수:금융상황과거1년
36	MSCI World	2007-08-31	2018-07-31	3987	SELL	0.20614965200020577	0.12622454402470326	2.2518319521227954	1.3787870055520326	2	EU27소비자신뢰지수: 일반경제상황과거1년 & EU27소비자신뢰지수
