Window Size	Target Index	시작일	마지막일	기간(일)	시그널	누적 모델 수익률(연환산)	누적 BM 수익률(연환산)	누적 모델 수익률	누적 BM 수익률	펙터(#)	펙터
27	상해종합	2007-01-31	2018-07-31	4199	SELL	0.33104457002879323	0.08973525279244107	3.8083730124682265	1.0323241821245481	1	ZEW 유로권 경기기대지수
27	상해종합	2007-01-31	2018-07-31	4199	SELL	0.30325307584010963	0.08973525279244107	3.4886566176784117	1.0323241821245481	1	ZEW 독일경기지수
27	상해종합	2007-01-31	2018-07-31	4199	SELL	0.2955925205411015	0.08973525279244107	3.4005287500057126	1.0323241821245481	1	한국 경기선행지수(원지수)
27	상해종합	2007-01-31	2018-06-30	4168	SELL	0.26612648923549004	0.09040266949987046	3.038945772968555	1.0323241821245481	1	RTSI P/B
27	상해종합	2007-01-31	2018-07-31	4199	SELL	0.2608019226576179	0.08973525279244107	3.0002938992858565	1.0323241821245481	1	IBOVESPA P/E
27	상해종합	2007-01-31	2018-07-31	4199	SELL	0.2588661424725726	0.08973525279244107	2.9780244718968008	1.0323241821245481	1	한국 경기동행지수
27	상해종합	2007-01-31	2018-07-31	4199	SELL	0.24507513494877756	0.08973525279244107	2.8193712099997725	1.0323241821245481	1	인도 REER
27	상해종합	2007-01-31	2018-07-31	4199	SELL	0.23275944203863475	0.08973525279244107	2.677690129096513	1.0323241821245481	1	독일 제조업주문 증가율
27	상해종합	2007-01-31	2018-07-31	4199	SELL	0.22784555920660599	0.08973525279244107	2.621160282489147	1.0323241821245481	1	EU27소비자신뢰지수:주요구매현재
27	상해종합	2007-01-31	2018-07-31	4199	SELL	0.2277119895385147	0.08973525279244107	2.6196236823896526	1.0323241821245481	1	ZEW 유로존 경기지수 NET CHANGE
27	상해종합	2007-01-31	2018-07-31	4199	SELL	0.3166311222533454	0.08973525279244107	3.6425591297035544	1.0323241821245481	2	ZEW 유로권 경기기대지수 & ZEW 독일경기지수
27	상해종합	2007-01-31	2018-07-31	4199	SELL	0.2758252390956994	0.08973525279244107	3.1731237779803885	1.0323241821245481	2	ZEW 유로권 경기기대지수 & 한국 경기선행지수(원지수)
27	상해종합	2007-01-31	2018-07-31	4199	SELL	0.3047439808325147	0.08973525279244107	3.5058081520978885	1.0323241821245481	2	ZEW 유로권 경기기대지수 & RTSI P/B
27	상해종합	2007-01-31	2018-07-31	4199	SELL	0.2293094306847287	0.08973525279244107	2.638000820397742	1.0323241821245481	2	ZEW 유로권 경기기대지수 & IBOVESPA P/E
27	상해종합	2007-01-31	2018-07-31	4199	SELL	0.24704058062458864	0.08973525279244107	2.8419819124456103	1.0323241821245481	2	ZEW 유로권 경기기대지수 & 한국 경기동행지수
27	상해종합	2007-01-31	2018-07-31	4199	SELL	0.4388326179949116	0.08973525279244107	5.048378528659271	1.0323241821245481	2	ZEW 유로권 경기기대지수 & 인도 REER
27	상해종합	2007-01-31	2018-07-31	4199	SELL	0.24687902979906434	0.08973525279244107	2.8401234140445784	1.0323241821245481	2	ZEW 유로권 경기기대지수 & 독일 제조업주문 증가율
27	상해종합	2007-01-31	2018-07-31	4199	SELL	0.13246831289364214	0.08973525279244107	1.5239299886038447	1.0323241821245481	2	ZEW 유로권 경기기대지수 & EU27소비자신뢰지수:주요구매현재
27	상해종합	2007-01-31	2018-07-31	4199	SELL	0.26327829799903923	0.08973525279244107	3.0287823925971664	1.0323241821245481	2	ZEW 유로권 경기기대지수 & ZEW 유로존 경기지수 NET CHANGE
27	상해종합	2007-01-31	2018-07-31	4199	SELL	0.2393127790838495	0.08973525279244107	2.7530804366385864	1.0323241821245481	2	ZEW 독일경기지수 & 한국 경기선행지수(원지수)
27	상해종합	2007-01-31	2018-07-31	4199	SELL	0.2516531915957543	0.08973525279244107	2.8950458945495128	1.0323241821245481	2	ZEW 독일경기지수 & RTSI P/B
27	상해종합	2007-01-31	2018-07-31	4199	SELL	0.2335869802734142	0.08973525279244107	2.6872102196385375	1.0323241821245481	2	ZEW 독일경기지수 & IBOVESPA P/E
27	상해종합	2007-01-31	2018-07-31	4199	SELL	0.16952863147100486	0.08973525279244107	1.9502759549226012	1.0323241821245481	2	ZEW 독일경기지수 & 한국 경기동행지수
27	상해종합	2007-01-31	2018-07-31	4199	SELL	0.48869983806287337	0.08973525279244107	5.622056493221932	1.0323241821245481	2	ZEW 독일경기지수 & 인도 REER
27	상해종합	2007-01-31	2018-07-31	4199	SELL	0.18534824196746577	0.08973525279244107	2.1322664877298325	1.0323241821245481	2	ZEW 독일경기지수 & 독일 제조업주문 증가율
