Window Size	Target Index	시작일	마지막일	기간(일)	시그널	누적 모델 수익률(연환산)	누적 BM 수익률(연환산)	누적 모델 수익률	누적 BM 수익률	펙터(#)	펙터
27	S&P500	2007-01-31	2018-06-30	4168	BUY	0.275310289352778	0.1714790876442289	3.14381722197912	1.958150239181222	1	중국 기준금리
27	S&P500	2007-01-31	2018-06-30	4168	BUY	0.275310289352778	0.1714790876442289	3.14381722197912	1.958150239181222	1	중국 대출금리(1년 기준)
27	S&P500	2007-01-31	2018-07-31	4199	SELL	0.2685132371856627	0.17021310724009192	3.0890057066920487	1.958150239181222	1	미국 총 설비가동률 대비 설비가동률(%) 계절조정
27	S&P500	2007-01-31	2018-07-31	4199	SELL	0.241784856218648	0.17021310724009192	2.7815194829098715	1.958150239181222	1	미국 산업생산
27	S&P500	2007-01-31	2018-07-31	4199	SELL	0.22851849096066765	0.17021310724009192	2.628901763133818	1.958150239181222	1	미국 설비가동률
27	S&P500	2007-01-31	2018-07-31	4199	SELL	0.21691693885329197	0.17021310724009192	2.4954362362875973	1.958150239181222	1	유럽 소비자심리
27	S&P500	2007-01-31	2018-07-31	4199	SELL	0.21691693885329197	0.17021310724009192	2.4954362362875973	1.958150239181222	1	유로존 소비자신뢰지수
27	S&P500	2007-01-31	2018-07-31	4199	SELL	0.21357635381159884	0.17021310724009192	2.457005779876448	1.958150239181222	1	FED자산
27	S&P500	2007-01-31	2018-06-30	4168	BUY	0.21279623131617625	0.1714790876442289	2.429958060618692	1.958150239181222	1	한국 기준금리
27	S&P500	2007-01-31	2018-07-31	4199	SELL	0.21110335005568812	0.17021310724009192	2.428556073654341	1.958150239181222	1	Nikkei225
27	S&P500	2007-01-31	2018-06-30	4168	BUY	0.275310289352778	0.1714790876442289	3.14381722197912	1.958150239181222	2	중국 기준금리 & 중국 대출금리(1년 기준)
27	S&P500	2007-01-31	2018-07-31	4199	SELL	0.2237849972118143	0.17021310724009192	2.574447132307968	1.958150239181222	2	중국 기준금리 & 미국 총 설비가동률 대비 설비가동률(%) 계절조정
27	S&P500	2007-01-31	2018-07-31	4199	SELL	0.2096297341286766	0.17021310724009192	2.4116034345378443	1.958150239181222	2	중국 기준금리 & 미국 산업생산
27	S&P500	2007-01-31	2018-07-31	4199	SELL	0.21653432209671974	0.17021310724009192	2.491034571189387	1.958150239181222	2	중국 기준금리 & 미국 설비가동률
27	S&P500	2007-01-31	2018-07-31	4199	SELL	0.20426186784255826	0.17021310724009192	2.34985091252302	1.958150239181222	2	중국 기준금리 & 유럽 소비자심리
27	S&P500	2007-01-31	2018-07-31	4199	SELL	0.20426186784255826	0.17021310724009192	2.34985091252302	1.958150239181222	2	중국 기준금리 & 유로존 소비자신뢰지수
27	S&P500	2007-01-31	2018-07-31	4199	SELL	0.2355794004975896	0.17021310724009192	2.7101312402448734	1.958150239181222	2	중국 기준금리 & FED자산
27	S&P500	2007-01-31	2018-06-30	4168	BUY	0.22463815424853883	0.1714790876442289	2.565183087418931	1.958150239181222	2	중국 기준금리 & 한국 기준금리
27	S&P500	2007-01-31	2018-07-31	4199	SELL	0.17562368065573486	0.17021310724009192	2.0203940686943307	1.958150239181222	2	중국 기준금리 & Nikkei225
27	S&P500	2007-01-31	2018-07-31	4199	SELL	0.2237849972118143	0.17021310724009192	2.574447132307968	1.958150239181222	2	중국 대출금리(1년 기준) & 미국 총 설비가동률 대비 설비가동률(%) 계절조정
27	S&P500	2007-01-31	2018-07-31	4199	SELL	0.2096297341286766	0.17021310724009192	2.4116034345378443	1.958150239181222	2	중국 대출금리(1년 기준) & 미국 산업생산
27	S&P500	2007-01-31	2018-07-31	4199	SELL	0.21653432209671974	0.17021310724009192	2.491034571189387	1.958150239181222	2	중국 대출금리(1년 기준) & 미국 설비가동률
27	S&P500	2007-01-31	2018-07-31	4199	SELL	0.20426186784255826	0.17021310724009192	2.34985091252302	1.958150239181222	2	중국 대출금리(1년 기준) & 유럽 소비자심리
27	S&P500	2007-01-31	2018-07-31	4199	SELL	0.20426186784255826	0.17021310724009192	2.34985091252302	1.958150239181222	2	중국 대출금리(1년 기준) & 유로존 소비자신뢰지수
27	S&P500	2007-01-31	2018-07-31	4199	SELL	0.2355794004975896	0.17021310724009192	2.7101312402448734	1.958150239181222	2	중국 대출금리(1년 기준) & FED자산
27	S&P500	2007-01-31	2018-06-30	4168	BUY	0.22463815424853883	0.1714790876442289	2.565183087418931	1.958150239181222	2	중국 대출금리(1년 기준) & 한국 기준금리
27	S&P500	2007-01-31	2018-07-31	4199	SELL	0.17562368065573486	0.17021310724009192	2.0203940686943307	1.958150239181222	2	중국 대출금리(1년 기준) & Nikkei225
27	S&P500	2007-01-31	2018-07-31	4199	SELL	0.25907692381026626	0.17021310724009192	2.9804493235049536	1.958150239181222	2	미국 총 설비가동률 대비 설비가동률(%) 계절조정 & 미국 산업생산
27	S&P500	2007-01-31	2018-07-31	4199	SELL	0.23520568423526153	0.17021310724009192	2.7058319674078444	1.958150239181222	2	미국 총 설비가동률 대비 설비가동률(%) 계절조정 & 미국 설비가동률
27	S&P500	2007-01-31	2018-07-31	4199	SELL	0.25953815621756054	0.17021310724009192	2.985755391664484	1.958150239181222	2	미국 총 설비가동률 대비 설비가동률(%) 계절조정 & 유럽 소비자심리
27	S&P500	2007-01-31	2018-07-31	4199	SELL	0.25953815621756054	0.17021310724009192	2.985755391664484	1.958150239181222	2	미국 총 설비가동률 대비 설비가동률(%) 계절조정 & 유로존 소비자신뢰지수
27	S&P500	2007-01-31	2018-07-31	4199	SELL	0.17391665396231895	0.17021310724009192	2.0007562465418554	1.958150239181222	2	미국 총 설비가동률 대비 설비가동률(%) 계절조정 & FED자산
27	S&P500	2007-01-31	2018-07-31	4199	SELL	0.21812769195927434	0.17021310724009192	2.5093648727040905	1.958150239181222	2	미국 총 설비가동률 대비 설비가동률(%) 계절조정 & 한국 기준금리
27	S&P500	2007-01-31	2018-07-31	4199	SELL	0.18546092687790539	0.17021310724009192	2.133562827288561	1.958150239181222	2	미국 총 설비가동률 대비 설비가동률(%) 계절조정 & Nikkei225
27	S&P500	2007-01-31	2018-07-31	4199	SELL	0.26907584991970035	0.17021310724009192	3.0954780652406075	1.958150239181222	2	미국 산업생산 & 미국 설비가동률
27	S&P500	2007-01-31	2018-07-31	4199	SELL	0.20193136337012038	0.17021310724009192	2.3230405336743436	1.958150239181222	2	미국 산업생산 & 유럽 소비자심리
27	S&P500	2007-01-31	2018-07-31	4199	SELL	0.20193136337012038	0.17021310724009192	2.3230405336743436	1.958150239181222	2	미국 산업생산 & 유로존 소비자신뢰지수
27	S&P500	2007-01-31	2018-07-31	4199	SELL	0.21048352983628354	0.17021310724009192	2.421425593924807	1.958150239181222	2	미국 산업생산 & FED자산
27	S&P500	2007-01-31	2018-07-31	4199	SELL	0.24357855450472468	0.17021310724009192	2.8021543845625723	1.958150239181222	2	미국 산업생산 & 한국 기준금리
27	S&P500	2007-01-31	2018-07-31	4199	SELL	0.1948825149305353	0.17021310724009192	2.241949808748816	1.958150239181222	2	미국 산업생산 & Nikkei225
27	S&P500	2007-01-31	2018-07-31	4199	SELL	0.21644031230589275	0.17021310724009192	2.4899530722532703	1.958150239181222	2	미국 설비가동률 & 유럽 소비자심리
27	S&P500	2007-01-31	2018-07-31	4199	SELL	0.21644031230589275	0.17021310724009192	2.4899530722532703	1.958150239181222	2	미국 설비가동률 & 유로존 소비자신뢰지수
27	S&P500	2007-01-31	2018-07-31	4199	SELL	0.2178739276184468	0.17021310724009192	2.5064455399174195	1.958150239181222	2	미국 설비가동률 & Nikkei225
27	S&P500	2007-01-31	2018-07-31	4199	SELL	0.21691693885329197	0.17021310724009192	2.4954362362875973	1.958150239181222	2	유럽 소비자심리 & 유로존 소비자신뢰지수
27	S&P500	2007-01-31	2018-07-31	4199	SELL	0.17885912770187518	0.17021310724009192	2.0576150060826683	1.958150239181222	2	유럽 소비자심리 & FED자산
