Target Index	WTI 유가
BBA-10Y Spread	-0.8543213905731354	-0.8589864167488428	-0.8400521276737636	-0.8188819102950485	
BOJ자산	0.8546576491987039	0.8553537221277926	0.8570794985165773	0.8568159617073029	
BoK BSI	0.5105252712036672	0.5174978026471317	0.49817796721871965	0.535087220222359	
Brent유가	0.9880672167554132	0.948852977920615	0.8808389273061354	0.7886680417985547	
CHF/AUD	0.24058153715637776	0.32310735980895844	0.40704054886131474	0.4916696519204053	
CNY/USD	-0.18258975016520476	-0.23533194002096922	-0.20811550806427476	-0.1154351310999041	
CPI 주거비	0.9060613857848748	0.9068377823120329	0.9049131573012775	0.903272947925701	
CRB 금속지수	0.854952652116544	0.8783924279944821	0.8704823147366175	0.8405379657766499	
CRB 상품선물지수	0.9070218080906055	0.7559191668930301	0.5676701800808929	0.2961698844482692	
Citi G10 서프라이즈 지수	0.12631738289961983	0.15867694083619058	0.20086838986729785	0.26404559503857894	
Citi Macro Risk Index	-0.0008006260389278112	0.005806102210259931	-0.08295108611686676	-0.2003685697528676	
ECB 자산	0.8336134895320055	0.8357060076943037	0.8408250265858969	0.8462589831379136	
EMBI+스프레드	-0.3863960706042402	-0.4391078955459157	-0.5646003407727496	-0.6526477465524103	
EU27소비자신뢰지수	0.7388886989132207	0.7039873432721351	0.6950224710255429	0.7203401583439375	
EU27소비자신뢰지수: 일반경제상황과거1년	0.6602061149102153	0.6355113741476006	0.63172019812083	0.6460652697037764	
EU27소비자신뢰지수:금융상황과거1년	0.7423440885071446	0.7444331378256032	0.7710923502468949	0.8136307207078063	
EU27소비자신뢰지수:주요구매현재	0.468871487794706	0.5531004843453748	0.6460222375385982	0.7116432878346319	
FED 5Y FWD BEI	0.765790287231281	0.697468777055179	0.5991904958942168	0.4612892997261552	
FED자산	-0.8479301108226716	-0.8442597667503398	-0.8304744753047268	-0.8267486751278633	
FTSE100	0.7818737277911231	0.7487027938706028	0.7351459363270954	0.7111355955976667	
FTSE100 P/B	0.3076876662548663	0.23257472436192378	0.22487467314427267	0.1976475834115	
IBOVESPA	0.8705048234725492	0.8956421860559115	0.9215001908480726	0.900763095540471	
IBOVESPA P/B	0.8246934589934515	0.8629089338426068	0.8962937572916059	0.8766106335911353	
IBOVESPA P/E	-0.10462084893044363	0.05319769296056617	0.1949747238389906	0.2158078467833791	
ISM 고용(계조)	0.6661015862631238	0.7085110702656391	0.6986522104796627	0.6793991271835268	
ISM 비제조업지수(계조)	0.6341835542310298	0.6086530914963141	0.5439221992799171	0.4376221408231659	
ISM 신규수주(계조)	0.7508703737210096	0.7867501633491648	0.7774393339015343	0.7566558148511677	
ISM 재고(계조)	0.5670482512334383	0.5705751319761925	0.6185195190377143	0.6235586832855067	
ISM 제조업지수(계조)	0.8027221903171959	0.8247098830225045	0.8145908952113595	0.8042805209474571	
ISM 종합지수	0.6840654946761154	0.6748203001152007	0.6267400159162625	0.5477952530540318	
JPM 글로벌 금리	0.6301856039353736	0.5242246131482942	0.389611951623958	0.2598686537305651	
JPM 이머징통화지수	0.18567461296586138	0.31424890105745346	0.506158210437251	0.5548934255198581	
JPY/USD	-0.22756653019731204	-0.33136011379097696	-0.436894240748047	-0.4616936767466275	
KOSPI	0.7171559143326229	0.7555585492475508	0.7949959262940495	0.8079687135941713	
KOSPI & KOSDAQ 외국인 순매수	0.11797808795133706	0.24142317898726523	0.15437880630620307	-0.037347513379845286	
KOSPI P/B	0.581375842605496	0.6451111082180565	0.7064680591217783	0.7130068280565104	
KOSPI외국인수매수(대금)	0.11794438951266795	0.22639210587760772	0.1577639509074612	0.0020435674505401634	
KRW/JPY	-0.37778109131141674	-0.2673264559394786	-0.15370287704725666	-0.06760565907678401	
KRW/USD	-0.6920972833449799	-0.7129186281196468	-0.7157381194403897	-0.6743285016616604	
LME Index	0.8272184448554664	0.8729512246336761	0.8763568619478372	0.8573697368787799	
MBA 주택융자 신청지수	0.21427843803047225	0.21410877112516935	0.20891713548131752	0.07441562381199955	
MOVE 지수	-0.5866957984677198	-0.5470989522976811	-0.5786907277544131	-0.6216953389132747	
MS 금융환경지수	-0.3156700009625948	-0.35785610362995823	-0.46597274844269665	-0.5095890898286318	
MSCI AC ASIA(일본 제외, LOCAL)	0.8173583099483432	0.8344131104701568	0.8505950866681887	0.8584438752657727	
MSCI ACWI	0.8555536651871596	0.8448468569223092	0.8371143467825136	0.8326784749564369	
MSCI ACWI(Local)	0.8618266410486181	0.8425461818262902	0.8247637659203284	0.817812156300588	
MSCI CHINA	0.8223925825994282	0.8365840293287177	0.8424187353676181	0.8449050931388838	
MSCI EM	0.8064942876462947	0.8323852621261753	0.8603467753591663	0.8635911805633463	
MSCI EM(Local)	0.8279231958554809	0.8469815371698075	0.8663756119166967	0.8704326938814161	
MSCI World	0.8613619918876351	0.8451138469277237	0.8312743704721104	0.8252456577352337	
MSCI World(Local)	0.8642334541087359	0.8392652582410395	0.815321008355385	0.8062209063235765	
MSCI 선진유럽	0.7751508356942876	0.7573231191398802	0.7600508933586313	0.7490333670614179	
Nikkei225	0.7962200643012363	0.752999890553373	0.7043911776914148	0.6614511237658605	
Nikkei225 EPS	0.8695039618862561	0.8343823186990869	0.798936188838418	0.7574307128160523	
Nikkei225 P/B	0.7113918688213867	0.6614462745511674	0.5910220937687429	0.5212290586188674	
Nikkei225 P/E	-0.155265381420201	-0.12493456292612395	-0.08472828692138729	-0.030217162058172816	
OECD 소비자물가	0.7767860355806144	0.7441763474356202	0.7201412087473568	0.7213091412943814	
